Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
7.91222E-4,51.00003191,0.792175988,0.036741214,0.285714286,0
7.95451E-4,51.317935157,0.793913947,0.036341853,0.285714286,0
8.02075E-4,51.558251486,0.796606598,0.036042332,0.285714286,0
8.03975E-4,51.799266338,0.797372637,0.035742812,0.285714286,0
8.08825E-4,52.041363623,0.799314666,0.035443291,0.285714286,0
8.14987E-4,52.285063219,0.801755323,0.03514377,0.285714286,0
8.17091E-4,52.529860206,0.802581777,0.034844249,0.285714286,0
8.23444E-4,52.776645235,0.805056504,0.034544728,0.285714286,0
8.25365E-4,53.024147734,0.805798441,0.034245208,0.285714286,0
8.27038E-4,53.272000759,0.806442596,0.033945687,0.285714286,0
8.37555E-4,53.522274278,0.810442554,0.033646166,0.285714286,0
8.52E-4,53.776681116,0.815802455,0.033346645,0.285714286,0
8.54286E-4,54.032570716,0.816636659,0.033047125,0.333333333,0
8.57821E-4,54.289685993,0.817919135,0.032747604,0.333333333,0
8.62465E-4,54.54794161,0.81959053,0.032448083,0.333333333,0
8.63895E-4,54.806945976,0.820101911,0.032148562,0.333333333,0
8.7043E-4,55.066990803,0.822421286,0.031849042,0.333333333,0
8.72814E-4,55.328543975,0.823259889,0.031549521,0.333333333,0
8.81925E-4,55.504661793,0.826428482,0.03134984,0.333333333,0
8.8612E-4,55.770310327,0.827868196,0.031050319,0.333333333,0
8.91094E-4,56.036738647,0.829560034,0.030750799,0.333333333,0
9.02288E-4,56.305478542,0.833306532,0.030451278,0.333333333,0
9.06782E-4,56.577075235,0.834787239,0.030151757,0.333333333,0
9.07235E-4,56.758494171,0.834936023,0.029952077,0.333333333,0
9.12037E-4,57.031662391,0.836502313,0.029652556,0.333333333,0
9.2085E-4,57.307050513,0.839338608,0.029353035,0.333333333,0
9.21893E-4,57.583563572,0.83967099,0.029053514,0.380952381,0
9.23161E-4,57.768140867,0.840074023,0.028853834,0.380952381,0
9.24331E-4,58.045269433,0.840445222,0.028554313,0.380952381,0
9.28044E-4,58.323427324,0.841617272,0.028254792,0.380952381,0
9.29932E-4,58.50938497,0.842209837,0.028055112,0.380952381,0
9.33612E-4,58.78913623,0.843358737,0.027755591,0.380952381,0
9.39103E-4,59.070108233,0.845057225,0.02745607,0.380952381,0
9.45215E-4,59.258886501,0.846926266,0.02725639,0.380952381,0
9.54778E-4,59.544061012,0.849805492,0.026956869,0.380952381,0
9.5666E-4,59.831011366,0.85036581,0.026657348,0.380952381,0
