Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
8.17987E-4,87.310960186,0.950524,0.01079784,1,0
8.28325E-4,87.558134221,0.952368559,0.0104979,1,0
8.57296E-4,87.812223842,0.957179366,0.01019796,1,0
8.58487E-4,88.069659976,0.957366344,0.00989802,1,0
8.65291E-4,88.329005376,0.958419266,0.00959808,1,0
8.73509E-4,88.503472784,0.959656375,0.00939812,1,0
8.94999E-4,88.76974883,0.962720029,0.00909818,1,0
8.99508E-4,89.039095356,0.963332807,0.00879824,1,0
9.07914E-4,89.310045019,0.964448279,0.0084983,1,0
9.12555E-4,89.583418415,0.965049532,0.00819836,1,0
9.1837E-4,89.766936669,0.965788519,0.0079984,1,0
9.30762E-4,90.045520714,0.967311708,0.00769846,1,0
9.44699E-4,90.326411491,0.968943838,0.00739852,1,0
9.49382E-4,90.51593539,0.969473736,0.00719856,1,0
9.93939E-4,90.807416854,0.974084806,0.00689862,1,0
1.0125E-3,91.008679139,0.975793417,0.00669866,1,0
