Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.02523E-4,75.75546707,0.835664142,0.063507864,0.796296296,0
3.04326E-4,76.028573228,0.837423254,0.062611985,0.796296296,0
3.06101E-4,76.273116067,0.839136862,0.061815648,0.796296296,0
3.0874E-4,76.519085281,0.84165133,0.061019311,0.796296296,0
3.1041E-4,76.766778421,0.843222428,0.060222974,0.796296296,0
3.12491E-4,77.016185111,0.845157695,0.059426637,0.796296296,0
3.14728E-4,77.267037817,0.847211229,0.058630301,0.796296296,0
3.16893E-4,77.519814356,0.849172881,0.057833964,0.796296296,0
3.18784E-4,77.774281589,0.850865772,0.057037627,0.796296296,0
3.21028E-4,78.030507535,0.85285039,0.05624129,0.796296296,0
3.23355E-4,78.256250112,0.85488055,0.055544495,0.796296296,0
3.24772E-4,78.515424182,0.85610306,0.054748158,0.796296296,0
3.2738E-4,78.776331102,0.858325118,0.053951822,0.796296296,0
3.28632E-4,79.006056298,0.859380677,0.053255027,0.796296296,0
3.31941E-4,79.270557025,0.862130711,0.05245869,0.796296296,0
3.3337E-4,79.503456715,0.863301356,0.051761895,0.796296296,0
3.3543E-4,79.770862488,0.864972725,0.050965558,0.796296296,0
3.3713E-4,80.00639675,0.866335896,0.050268764,0.814814815,0
3.38216E-4,80.276602844,0.867199784,0.049472427,0.814814815,0
3.39667E-4,80.51379315,0.868345034,0.048775632,0.814814815,0
3.40673E-4,80.7519802,0.869133073,0.048078837,0.814814815,0
3.42425E-4,81.025463644,0.87049442,0.0472825,0.814814815,0
3.44206E-4,81.265780327,0.871863744,0.046585706,0.814814815,0
3.46608E-4,81.507921547,0.873687868,0.045888911,0.814814815,0
3.48812E-4,81.751335005,0.875339323,0.045192116,0.814814815,0
3.50815E-4,82.03162211,0.876820839,0.044395779,0.814814815,0
3.52512E-4,82.277791537,0.878062057,0.043698985,0.814814815,0
3.53347E-4,82.524806609,0.878668491,0.04300219,0.814814815,0
3.54785E-4,82.772705697,0.879705088,0.042305395,0.814814815,0
3.56014E-4,83.021699005,0.880585016,0.0416086,0.814814815,0
3.58046E-4,83.271655272,0.882024032,0.040911806,0.814814815,0
3.59945E-4,83.523166637,0.883354229,0.040215011,0.833333333,0
3.6121E-4,83.775563755,0.884231667,0.039518216,0.833333333,0
3.62966E-4,84.029087419,0.885439144,0.038821421,0.833333333,0
3.63914E-4,84.283609648,0.886085395,0.038124627,0.833333333,0
3.65542E-4,84.502436589,0.88718673,0.037527374,0.833333333,0
3.67792E-4,84.758921463,0.888691656,0.036830579,0.833333333,0
3.69268E-4,85.017249917,0.889668132,0.036133785,0.851851852,0
3.69857E-4,85.275917078,0.89005549,0.03543699,0.851851852,0
3.71443E-4,85.535226616,0.891091604,0.034740195,0.851851852,0
3.73582E-4,85.758769559,0.892473068,0.034142942,0.851851852,0
3.75899E-4,86.020927141,0.8939501,0.033446148,0.851851852,0
3.77226E-4,86.284539624,0.894786859,0.032749353,0.851851852,0
3.78078E-4,86.511279895,0.895320448,0.0321521,0.851851852,0
3.79958E-4,86.776588898,0.8964891,0.031455306,0.851851852,0
3.81588E-4,87.005002094,0.897491346,0.030858053,0.851851852,0
3.84224E-4,87.273349505,0.899091652,0.030161258,0.851851852,0
3.85165E-4,87.504125902,0.899656714,0.029564006,0.851851852,0
3.86359E-4,87.774224346,0.900369511,0.028867211,0.87037037,0
3.88141E-4,88.006553382,0.901423756,0.028269958,0.87037037,0
3.895E-4,88.278931464,0.902220147,0.027573163,0.888888889,0
3.90916E-4,88.51324277,0.903042846,0.026975911,0.888888889,0
