Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.05339E-4,53.765508304,0.714660482,0.086947851,0.371428571,0
3.07995E-4,54.010836478,0.717756275,0.086150165,0.371428571,0
3.09098E-4,54.257748934,0.71903178,0.085352478,0.371428571,0
3.11306E-4,54.506004853,0.721568287,0.084554791,0.371428571,0
3.1367E-4,54.755708956,0.724258982,0.083757104,0.4,0
3.18103E-4,55.008469934,0.729234534,0.082959418,0.4,0
3.19945E-4,55.263673553,0.731275297,0.082161731,0.4,0
3.2211E-4,55.520419536,0.733653935,0.081364044,0.4,0
3.25037E-4,55.779480407,0.736836855,0.080566358,0.4,0
3.27679E-4,56.007949419,0.739676519,0.079868382,0.4,0
3.30315E-4,56.271404469,0.742479711,0.079070695,0.4,0
3.31394E-4,56.503130667,0.743618012,0.078372719,0.4,0
3.35373E-4,56.770680899,0.747774335,0.077575032,0.4,0
3.38444E-4,57.007068541,0.75093612,0.076877057,0.428571429,0
3.40135E-4,57.278766952,0.752659515,0.07607937,0.428571429,0
3.42209E-4,57.517648298,0.754757186,0.075381394,0.428571429,0
3.4585E-4,57.758863191,0.758397467,0.074683418,0.428571429,0
3.47379E-4,58.001654094,0.75990977,0.073985442,0.428571429,0
3.501E-4,58.281025537,0.762577857,0.073187756,0.428571429,0
3.51265E-4,58.526719436,0.763711773,0.07248978,0.428571429,0
3.53863E-4,58.773600234,0.7662195,0.071791804,0.428571429,0
3.55012E-4,59.021809234,0.767320537,0.071093828,0.428571429,0
3.56775E-4,59.271116866,0.768999144,0.070395852,0.428571429,0
3.58432E-4,59.521500529,0.770565697,0.069697876,0.428571429,0
3.61082E-4,59.773750868,0.773049431,0.0689999,0.428571429,0
3.63279E-4,60.027276046,0.775088364,0.068301924,0.428571429,0
3.65414E-4,60.282216258,0.777051659,0.067603949,0.428571429,0
3.68205E-4,60.50245185,0.779592895,0.067005684,0.428571429,0
3.68793E-4,60.760473991,0.780124206,0.066307708,0.428571429,0
3.70019E-4,61.019145454,0.781228891,0.065609732,0.428571429,0
3.72272E-4,61.279244965,0.783243759,0.064911756,0.428571429,0
3.73494E-4,61.503050506,0.7843292,0.064313491,0.428571429,0
3.76136E-4,61.765426288,0.786656054,0.063615515,0.428571429,0
3.78698E-4,62.02958209,0.788889713,0.062917539,0.428571429,0
3.80008E-4,62.25725898,0.790022328,0.062319274,0.428571429,0
3.82589E-4,62.524140756,0.792236649,0.061621298,0.428571429,0
3.8531E-4,62.754861238,0.7945451,0.061023033,0.428571429,0
3.86924E-4,63.025321135,0.795903117,0.060325057,0.428571429,0
3.88819E-4,63.258162152,0.797485066,0.059726792,0.428571429,0
3.90148E-4,63.530970766,0.798587647,0.059028816,0.428571429,0
3.91917E-4,63.7658947,0.800045826,0.058430551,0.428571429,0
3.92869E-4,64.001405988,0.800825932,0.057832286,0.428571429,0
3.9427E-4,64.276752035,0.801968798,0.05713431,0.428571429,0
3.97455E-4,64.514130538,0.804542803,0.056536045,0.428571429,0
4.00013E-4,64.75317736,0.806584942,0.05593778,0.428571429,0
4.02419E-4,65.034376052,0.808487425,0.055239805,0.428571429,0
4.04435E-4,65.276529978,0.810066212,0.05464154,0.428571429,0
4.07333E-4,65.520475704,0.812313605,0.054043275,0.428571429,0
4.08928E-4,65.765517712,0.813538694,0.053445009,0.428571429,0
4.10618E-4,66.011321795,0.814828951,0.052846744,0.428571429,0
4.14483E-4,66.258729129,0.817745222,0.052248479,0.428571429,0
4.15875E-4,66.507920602,0.818783829,0.051650214,0.428571429,0
4.17801E-4,66.758155358,0.820211938,0.051051949,0.428571429,0
4.20336E-4,67.009912667,0.822074333,0.050453684,0.428571429,0
4.23005E-4,67.263261594,0.824013755,0.049855419,0.428571429,0
4.25894E-4,67.518183561,0.826090016,0.049257154,0.428571429,0
4.28384E-4,67.774558931,0.82785946,0.048658889,0.428571429,0
4.30543E-4,68.032410153,0.829379132,0.048060624,0.428571429,0
4.34974E-4,68.292649573,0.832456203,0.047462359,0.428571429,0
4.3846E-4,68.511172754,0.834837835,0.046963805,0.428571429,0
4.42289E-4,68.775727385,0.837415007,0.04636554,0.428571429,0
4.43937E-4,69.041932087,0.838511613,0.045767275,0.428571429,0
4.44502E-4,69.264061793,0.838885675,0.045268721,0.428571429,0
4.50676E-4,69.53311973,0.842919702,0.044670456,0.428571429,0
4.51673E-4,69.758748083,0.843561905,0.044171901,0.428571429,0
4.53848E-4,70.030726318,0.844952855,0.043573636,0.428571429,0
4.56689E-4,70.258712531,0.846751449,0.043075082,0.428571429,0
4.58767E-4,70.533289499,0.84805405,0.042476817,0.428571429,0
